Do you have issues recognizing familiar faces	I don't have any difficulty recognizing faces
Are you sensitive to lighting or bright sunlight | Are your eyes sensitive to light | Do you have any photophobia	I'm not really that sensitive to bright lights
Is your vision affected by the amount of sleep you get	I don't think my vision is affected by how much sleep I get
Do you get eye floaters | Do you see spots in your vision | Have you noticed any floating spots in your vision | Have you noticed black specks floating in your line of sight | In your vision, do you see any spots	I do not see any spots in my vision 
Do you find yourself squinting your eyes | Do you narrow your eyes in order to see things more clearly | Do you squint | Do you squint in order to see things clearly | Have you ever had to squint your eyes to see	I rarely ever squint
Can you tell me when you last had a vision test | Do you remember the last time you had a vision test done | Tell me the date of your last vision test | When was the last time that you had a vision test done | When was your last vision test	I don't really remember when my last vision test was 
Do yo have any visual issues that interferes with your work/occupation	I don't really have anything like that 
Tell me your vitals	<speak><voice gender='male'>Your patient has a blood pressure of 120 over 65, heart rate of 102, a respiratory rate of 14, a temperature of 98 degrees, a blood sugar of 73 mg/dL, and a BMI of 32</voice></speak>
Are you taking any vitamins | Are you taking any vitamins or supplements | Do you take any daily supplements | Do you take any supplements | Do you take any vitamins or supplements | Do you take vitamins like vitamin C or others | What vitamins do you take	I take Women's One a Day vitamins daily in the morning
Any abnormal puking | Did you vomit recently | Do you feel any liquid coming up | Have you been throwing up recently | Have you been vomiting | Have you been vomiting recently | Have you puked recently | Have you regurgitated | Have you vomited | Have you had any vomiting | Any vomiting | And just jumping back to these pain episodes when you have them, do you experience anything else? Do you get any vomiting? | How many times have you vomited in the past two weeks? | OK, and have you had any symptoms such as vomiting	I haven't thrown up recently
Do you bleed when you throw up | Do you see any blood when you vomit | Have you noticed any blood in your vomit | Have you vomited blood recently | Is there any blood in your vomit | Is there any blood when you throw up	I have not noticed any blood in my vomit 
Can you tell me the color of your vomit | What color is your vomit | What colors are there in your through up | What kind of colors are there when you vomit | What's the color of your throw up	I have not thrown up recently 
